Distance_km,Ia,Ib,Ic,Fault_Type
61.2800,0.0000,237.4811,237.4811,2.0000
61.2900,0.0000,237.4433,237.4433,2.0000
61.3000,0.0000,237.4055,237.4055,2.0000
61.3100,0.0000,237.3677,237.3677,2.0000
61.3200,0.0000,237.3299,237.3299,2.0000
61.3300,0.0000,237.2921,237.2921,2.0000
61.3400,0.0000,237.2543,237.2543,2.0000
61.3500,0.0000,237.2165,237.2165,2.0000
61.3600,0.0000,237.1788,237.1788,2.0000
61.3700,0.0000,237.1411,237.1411,2.0000
61.3800,0.0000,237.1033,237.1033,2.0000
61.3900,0.0000,237.0656,237.0656,2.0000
61.4000,0.0000,237.0279,237.0279,2.0000
61.4100,0.0000,236.9902,236.9902,2.0000
61.4200,0.0000,236.9526,236.9526,2.0000
61.4300,0.0000,236.9149,236.9149,2.0000
61.4400,0.0000,236.8772,236.8772,2.0000
61.4500,0.0000,236.8396,236.8396,2.0000
61.4600,0.0000,236.8020,236.8020,2.0000
61.4700,0.0000,236.7643,236.7643,2.0000
61.4800,0.0000,236.7267,236.7267,2.0000
61.4900,0.0000,236.6891,236.6891,2.0000
61.5000,0.0000,236.6516,236.6516,2.0000
61.5100,0.0000,236.6140,236.6140,2.0000
61.5200,0.0000,236.5764,236.5764,2.0000
61.5300,0.0000,236.5389,236.5389,2.0000
61.5400,0.0000,236.5014,236.5014,2.0000
61.5500,0.0000,236.4638,236.4638,2.0000
61.5600,0.0000,236.4263,236.4263,2.0000
61.5700,0.0000,236.3888,236.3888,2.0000
61.5800,0.0000,236.3513,236.3513,2.0000
61.5900,0.0000,236.3139,236.3139,2.0000
61.6000,0.0000,236.2764,236.2764,2.0000
61.6100,0.0000,236.2389,236.2389,2.0000
61.6200,0.0000,236.2015,236.2015,2.0000
61.6300,0.0000,236.1641,236.1641,2.0000
61.6400,0.0000,236.1267,236.1267,2.0000
61.6500,0.0000,236.0893,236.0893,2.0000
61.6600,0.0000,236.0519,236.0519,2.0000
61.6700,0.0000,236.0145,236.0145,2.0000
61.6800,0.0000,235.9771,235.9771,2.0000
61.6900,0.0000,235.9398,235.9398,2.0000
61.7000,0.0000,235.9024,235.9024,2.0000
61.7100,0.0000,235.8651,235.8651,2.0000
61.7200,0.0000,235.8278,235.8278,2.0000
61.7300,0.0000,235.7905,235.7905,2.0000
61.7400,0.0000,235.7532,235.7532,2.0000
61.7500,0.0000,235.7159,235.7159,2.0000
61.7600,0.0000,235.6786,235.6786,2.0000
61.7700,0.0000,235.6413,235.6413,2.0000
61.7800,0.0000,235.6041,235.6041,2.0000
61.7900,0.0000,235.5668,235.5668,2.0000
61.8000,0.0000,235.5296,235.5296,2.0000
61.8100,0.0000,235.4924,235.4924,2.0000
61.8200,0.0000,235.4552,235.4552,2.0000
61.8300,0.0000,235.4180,235.4180,2.0000
61.8400,0.0000,235.3808,235.3808,2.0000
61.8500,0.0000,235.3437,235.3437,2.0000
61.8600,0.0000,235.3065,235.3065,2.0000
61.8700,0.0000,235.2694,235.2694,2.0000
61.8800,0.0000,235.2322,235.2322,2.0000
61.8900,0.0000,235.1951,235.1951,2.0000
61.9000,0.0000,235.1580,235.1580,2.0000
61.9100,0.0000,235.1209,235.1209,2.0000
61.9200,0.0000,235.0838,235.0838,2.0000
61.9300,0.0000,235.0467,235.0467,2.0000
61.9400,0.0000,235.0097,235.0097,2.0000
61.9500,0.0000,234.9726,234.9726,2.0000
61.9600,0.0000,234.9356,234.9356,2.0000
61.9700,0.0000,234.8986,234.8986,2.0000
61.9800,0.0000,234.8616,234.8616,2.0000
61.9900,0.0000,234.8245,234.8245,2.0000
62.0000,0.0000,234.7876,234.7876,2.0000
62.0100,0.0000,234.7506,234.7506,2.0000
62.0200,0.0000,234.7136,234.7136,2.0000
62.0300,0.0000,234.6766,234.6766,2.0000
62.0400,0.0000,234.6397,234.6397,2.0000
62.0500,0.0000,234.6028,234.6028,2.0000
62.0600,0.0000,234.5658,234.5658,2.0000
62.0700,0.0000,234.5289,234.5289,2.0000
62.0800,0.0000,234.4920,234.4920,2.0000
62.0900,0.0000,234.4551,234.4551,2.0000
62.1000,0.0000,234.4183,234.4183,2.0000
62.1100,0.0000,234.3814,234.3814,2.0000
62.1200,0.0000,234.3446,234.3446,2.0000
62.1300,0.0000,234.3077,234.3077,2.0000
62.1400,0.0000,234.2709,234.2709,2.0000
62.1500,0.0000,234.2341,234.2341,2.0000
62.1600,0.0000,234.1973,234.1973,2.0000
62.1700,0.0000,234.1605,234.1605,2.0000
62.1800,0.0000,234.1237,234.1237,2.0000
62.1900,0.0000,234.0869,234.0869,2.0000
62.2000,0.0000,234.0502,234.0502,2.0000
62.2100,0.0000,234.0134,234.0134,2.0000
62.2200,0.0000,233.9767,233.9767,2.0000
62.2300,0.0000,233.9399,233.9399,2.0000
62.2400,0.0000,233.9032,233.9032,2.0000
62.2500,0.0000,233.8665,233.8665,2.0000
62.2600,0.0000,233.8298,233.8298,2.0000
62.2700,0.0000,233.7932,233.7932,2.0000
62.2800,0.0000,233.7565,233.7565,2.0000
62.2900,0.0000,233.7198,233.7198,2.0000
62.3000,0.0000,233.6832,233.6832,2.0000
62.3100,0.0000,233.6465,233.6465,2.0000
62.3200,0.0000,233.6099,233.6099,2.0000
62.3300,0.0000,233.5733,233.5733,2.0000
62.3400,0.0000,233.5367,233.5367,2.0000
62.3500,0.0000,233.5001,233.5001,2.0000
62.3600,0.0000,233.4636,233.4636,2.0000
62.3700,0.0000,233.4270,233.4270,2.0000
62.3800,0.0000,233.3904,233.3904,2.0000
62.3900,0.0000,233.3539,233.3539,2.0000
62.4000,0.0000,233.3174,233.3174,2.0000
62.4100,0.0000,233.2808,233.2808,2.0000
62.4200,0.0000,233.2443,233.2443,2.0000
62.4300,0.0000,233.2078,233.2078,2.0000
62.4400,0.0000,233.1714,233.1714,2.0000
62.4500,0.0000,233.1349,233.1349,2.0000
62.4600,0.0000,233.0984,233.0984,2.0000
62.4700,0.0000,233.0620,233.0620,2.0000
62.4800,0.0000,233.0255,233.0255,2.0000
62.4900,0.0000,232.9891,232.9891,2.0000
62.5000,0.0000,232.9527,232.9527,2.0000
62.5100,0.0000,232.9163,232.9163,2.0000
62.5200,0.0000,232.8799,232.8799,2.0000
62.5300,0.0000,232.8435,232.8435,2.0000
62.5400,0.0000,232.8071,232.8071,2.0000
62.5500,0.0000,232.7708,232.7708,2.0000
62.5600,0.0000,232.7344,232.7344,2.0000
62.5700,0.0000,232.6981,232.6981,2.0000
62.5800,0.0000,232.6618,232.6618,2.0000
62.5900,0.0000,232.6254,232.6254,2.0000
62.6000,0.0000,232.5891,232.5891,2.0000
62.6100,0.0000,232.5529,232.5529,2.0000
62.6200,0.0000,232.5166,232.5166,2.0000
62.6300,0.0000,232.4803,232.4803,2.0000
62.6400,0.0000,232.4440,232.4440,2.0000
62.6500,0.0000,232.4078,232.4078,2.0000
62.6600,0.0000,232.3716,232.3716,2.0000
62.6700,0.0000,232.3353,232.3353,2.0000
62.6800,0.0000,232.2991,232.2991,2.0000
62.6900,0.0000,232.2629,232.2629,2.0000
62.7000,0.0000,232.2267,232.2267,2.0000
62.7100,0.0000,232.1906,232.1906,2.0000
62.7200,0.0000,232.1544,232.1544,2.0000
62.7300,0.0000,232.1182,232.1182,2.0000
62.7400,0.0000,232.0821,232.0821,2.0000
62.7500,0.0000,232.0460,232.0460,2.0000
62.7600,0.0000,232.0098,232.0098,2.0000
62.7700,0.0000,231.9737,231.9737,2.0000
62.7800,0.0000,231.9376,231.9376,2.0000
62.7900,0.0000,231.9015,231.9015,2.0000
62.8000,0.0000,231.8655,231.8655,2.0000
62.8100,0.0000,231.8294,231.8294,2.0000
62.8200,0.0000,231.7933,231.7933,2.0000
62.8300,0.0000,231.7573,231.7573,2.0000
62.8400,0.0000,231.7213,231.7213,2.0000
62.8500,0.0000,231.6852,231.6852,2.0000
62.8600,0.0000,231.6492,231.6492,2.0000
62.8700,0.0000,231.6132,231.6132,2.0000
62.8800,0.0000,231.5772,231.5772,2.0000
62.8900,0.0000,231.5413,231.5413,2.0000
62.9000,0.0000,231.5053,231.5053,2.0000
62.9100,0.0000,231.4694,231.4694,2.0000
62.9200,0.0000,231.4334,231.4334,2.0000
62.9300,0.0000,231.3975,231.3975,2.0000
62.9400,0.0000,231.3616,231.3616,2.0000
62.9500,0.0000,231.3256,231.3256,2.0000
62.9600,0.0000,231.2898,231.2898,2.0000
62.9700,0.0000,231.2539,231.2539,2.0000
62.9800,0.0000,231.2180,231.2180,2.0000
62.9900,0.0000,231.1821,231.1821,2.0000
63.0000,0.0000,231.1463,231.1463,2.0000
63.0100,0.0000,231.1104,231.1104,2.0000
63.0200,0.0000,231.0746,231.0746,2.0000
63.0300,0.0000,231.0388,231.0388,2.0000
63.0400,0.0000,231.0030,231.0030,2.0000
63.0500,0.0000,230.9672,230.9672,2.0000
63.0600,0.0000,230.9314,230.9314,2.0000
63.0700,0.0000,230.8956,230.8956,2.0000
63.0800,0.0000,230.8598,230.8598,2.0000
63.0900,0.0000,230.8241,230.8241,2.0000
63.1000,0.0000,230.7883,230.7883,2.0000
63.1100,0.0000,230.7526,230.7526,2.0000
63.1200,0.0000,230.7169,230.7169,2.0000
63.1300,0.0000,230.6812,230.6812,2.0000
63.1400,0.0000,230.6455,230.6455,2.0000
63.1500,0.0000,230.6098,230.6098,2.0000
63.1600,0.0000,230.5741,230.5741,2.0000
63.1700,0.0000,230.5385,230.5385,2.0000
63.1800,0.0000,230.5028,230.5028,2.0000
63.1900,0.0000,230.4672,230.4672,2.0000
63.2000,0.0000,230.4315,230.4315,2.0000
63.2100,0.0000,230.3959,230.3959,2.0000
63.2200,0.0000,230.3603,230.3603,2.0000
63.2300,0.0000,230.3247,230.3247,2.0000
63.2400,0.0000,230.2891,230.2891,2.0000
63.2500,0.0000,230.2535,230.2535,2.0000
63.2600,0.0000,230.2180,230.2180,2.0000
63.2700,0.0000,230.1824,230.1824,2.0000
63.2800,0.0000,230.1469,230.1469,2.0000
63.2900,0.0000,230.1113,230.1113,2.0000
63.3000,0.0000,230.0758,230.0758,2.0000
63.3100,0.0000,230.0403,230.0403,2.0000
63.3200,0.0000,230.0048,230.0048,2.0000
63.3300,0.0000,229.9693,229.9693,2.0000
63.3400,0.0000,229.9338,229.9338,2.0000
63.3500,0.0000,229.8984,229.8984,2.0000
63.3600,0.0000,229.8629,229.8629,2.0000
63.3700,0.0000,229.8275,229.8275,2.0000
63.3800,0.0000,229.7920,229.7920,2.0000
63.3900,0.0000,229.7566,229.7566,2.0000
63.4000,0.0000,229.7212,229.7212,2.0000
63.4100,0.0000,229.6858,229.6858,2.0000
63.4200,0.0000,229.6504,229.6504,2.0000
63.4300,0.0000,229.6150,229.6150,2.0000
63.4400,0.0000,229.5796,229.5796,2.0000
63.4500,0.0000,229.5443,229.5443,2.0000
63.4600,0.0000,229.5089,229.5089,2.0000
63.4700,0.0000,229.4736,229.4736,2.0000
63.4800,0.0000,229.4383,229.4383,2.0000
63.4900,0.0000,229.4030,229.4030,2.0000
63.5000,0.0000,229.3677,229.3677,2.0000
63.5100,0.0000,229.3324,229.3324,2.0000
63.5200,0.0000,229.2971,229.2971,2.0000
63.5300,0.0000,229.2618,229.2618,2.0000
63.5400,0.0000,229.2265,229.2265,2.0000
63.5500,0.0000,229.1913,229.1913,2.0000
63.5600,0.0000,229.1561,229.1561,2.0000
63.5700,0.0000,229.1208,229.1208,2.0000
63.5800,0.0000,229.0856,229.0856,2.0000
63.5900,0.0000,229.0504,229.0504,2.0000
63.6000,0.0000,229.0152,229.0152,2.0000
63.6100,0.0000,228.9800,228.9800,2.0000
63.6200,0.0000,228.9449,228.9449,2.0000
63.6300,0.0000,228.9097,228.9097,2.0000
63.6400,0.0000,228.8745,228.8745,2.0000
63.6500,0.0000,228.8394,228.8394,2.0000
63.6600,0.0000,228.8043,228.8043,2.0000
63.6700,0.0000,228.7691,228.7691,2.0000
63.6800,0.0000,228.7340,228.7340,2.0000
63.6900,0.0000,228.6989,228.6989,2.0000
63.7000,0.0000,228.6638,228.6638,2.0000
63.7100,0.0000,228.6288,228.6288,2.0000
63.7200,0.0000,228.5937,228.5937,2.0000
63.7300,0.0000,228.5586,228.5586,2.0000
63.7400,0.0000,228.5236,228.5236,2.0000
63.7500,0.0000,228.4886,228.4886,2.0000
63.7600,0.0000,228.4535,228.4535,2.0000
63.7700,0.0000,228.4185,228.4185,2.0000
63.7800,0.0000,228.3835,228.3835,2.0000
63.7900,0.0000,228.3485,228.3485,2.0000
63.8000,0.0000,228.3136,228.3136,2.0000
63.8100,0.0000,228.2786,228.2786,2.0000
63.8200,0.0000,228.2436,228.2436,2.0000
63.8300,0.0000,228.2087,228.2087,2.0000
63.8400,0.0000,228.1737,228.1737,2.0000
63.8500,0.0000,228.1388,228.1388,2.0000
63.8600,0.0000,228.1039,228.1039,2.0000
63.8700,0.0000,228.0690,228.0690,2.0000
63.8800,0.0000,228.0341,228.0341,2.0000
63.8900,0.0000,227.9992,227.9992,2.0000
63.9000,0.0000,227.9643,227.9643,2.0000
63.9100,0.0000,227.9295,227.9295,2.0000
63.9200,0.0000,227.8946,227.8946,2.0000
63.9300,0.0000,227.8598,227.8598,2.0000
63.9400,0.0000,227.8250,227.8250,2.0000
63.9500,0.0000,227.7901,227.7901,2.0000
63.9600,0.0000,227.7553,227.7553,2.0000
63.9700,0.0000,227.7205,227.7205,2.0000
63.9800,0.0000,227.6857,227.6857,2.0000
63.9900,0.0000,227.6510,227.6510,2.0000
64.0000,0.0000,227.6162,227.6162,2.0000
64.0100,0.0000,227.5814,227.5814,2.0000
64.0200,0.0000,227.5467,227.5467,2.0000
64.0300,0.0000,227.5120,227.5120,2.0000
64.0400,0.0000,227.4772,227.4772,2.0000
64.0500,0.0000,227.4425,227.4425,2.0000
64.0600,0.0000,227.4078,227.4078,2.0000
64.0700,0.0000,227.3731,227.3731,2.0000
64.0800,0.0000,227.3384,227.3384,2.0000
64.0900,0.0000,227.3038,227.3038,2.0000
64.1000,0.0000,227.2691,227.2691,2.0000
64.1100,0.0000,227.2345,227.2345,2.0000
64.1200,0.0000,227.1998,227.1998,2.0000
64.1300,0.0000,227.1652,227.1652,2.0000
64.1400,0.0000,227.1306,227.1306,2.0000
64.1500,0.0000,227.0960,227.0960,2.0000
64.1600,0.0000,227.0614,227.0614,2.0000
64.1700,0.0000,227.0268,227.0268,2.0000
64.1800,0.0000,226.9922,226.9922,2.0000
64.1900,0.0000,226.9576,226.9576,2.0000
64.2000,0.0000,226.9231,226.9231,2.0000
64.2100,0.0000,226.8885,226.8885,2.0000
64.2200,0.0000,226.8540,226.8540,2.0000
64.2300,0.0000,226.8195,226.8195,2.0000
64.2400,0.0000,226.7850,226.7850,2.0000
64.2500,0.0000,226.7505,226.7505,2.0000
64.2600,0.0000,226.7160,226.7160,2.0000
64.2700,0.0000,226.6815,226.6815,2.0000
64.2800,0.0000,226.6470,226.6470,2.0000
64.2900,0.0000,226.6126,226.6126,2.0000
64.3000,0.0000,226.5781,226.5781,2.0000
64.3100,0.0000,226.5437,226.5437,2.0000
64.3200,0.0000,226.5092,226.5092,2.0000
64.3300,0.0000,226.4748,226.4748,2.0000
64.3400,0.0000,226.4404,226.4404,2.0000
64.3500,0.0000,226.4060,226.4060,2.0000
64.3600,0.0000,226.3716,226.3716,2.0000
64.3700,0.0000,226.3372,226.3372,2.0000
64.3800,0.0000,226.3029,226.3029,2.0000
64.3900,0.0000,226.2685,226.2685,2.0000
64.4000,0.0000,226.2342,226.2342,2.0000
64.4100,0.0000,226.1998,226.1998,2.0000
64.4200,0.0000,226.1655,226.1655,2.0000
64.4300,0.0000,226.1312,226.1312,2.0000
64.4400,0.0000,226.0969,226.0969,2.0000
64.4500,0.0000,226.0626,226.0626,2.0000
64.4600,0.0000,226.0283,226.0283,2.0000
64.4700,0.0000,225.9940,225.9940,2.0000
64.4800,0.0000,225.9598,225.9598,2.0000
64.4900,0.0000,225.9255,225.9255,2.0000
64.5000,0.0000,225.8913,225.8913,2.0000
64.5100,0.0000,225.8571,225.8571,2.0000
64.5200,0.0000,225.8228,225.8228,2.0000
64.5300,0.0000,225.7886,225.7886,2.0000
64.5400,0.0000,225.7544,225.7544,2.0000
64.5500,0.0000,225.7202,225.7202,2.0000
64.5600,0.0000,225.6861,225.6861,2.0000
64.5700,0.0000,225.6519,225.6519,2.0000
64.5800,0.0000,225.6177,225.6177,2.0000
64.5900,0.0000,225.5836,225.5836,2.0000
64.6000,0.0000,225.5494,225.5494,2.0000
64.6100,0.0000,225.5153,225.5153,2.0000
64.6200,0.0000,225.4812,225.4812,2.0000
64.6300,0.0000,225.4471,225.4471,2.0000
64.6400,0.0000,225.4130,225.4130,2.0000
64.6500,0.0000,225.3789,225.3789,2.0000
64.6600,0.0000,225.3448,225.3448,2.0000
64.6700,0.0000,225.3108,225.3108,2.0000
64.6800,0.0000,225.2767,225.2767,2.0000
64.6900,0.0000,225.2427,225.2427,2.0000
64.7000,0.0000,225.2086,225.2086,2.0000
64.7100,0.0000,225.1746,225.1746,2.0000
64.7200,0.0000,225.1406,225.1406,2.0000
64.7300,0.0000,225.1066,225.1066,2.0000
64.7400,0.0000,225.0726,225.0726,2.0000
64.7500,0.0000,225.0386,225.0386,2.0000
64.7600,0.0000,225.0046,225.0046,2.0000
64.7700,0.0000,224.9707,224.9707,2.0000
64.7800,0.0000,224.9367,224.9367,2.0000
64.7900,0.0000,224.9028,224.9028,2.0000
64.8000,0.0000,224.8688,224.8688,2.0000
64.8100,0.0000,224.8349,224.8349,2.0000
64.8200,0.0000,224.8010,224.8010,2.0000
64.8300,0.0000,224.7671,224.7671,2.0000
64.8400,0.0000,224.7332,224.7332,2.0000
64.8500,0.0000,224.6993,224.6993,2.0000
64.8600,0.0000,224.6655,224.6655,2.0000
64.8700,0.0000,224.6316,224.6316,2.0000
64.8800,0.0000,224.5977,224.5977,2.0000
64.8900,0.0000,224.5639,224.5639,2.0000
64.9000,0.0000,224.5301,224.5301,2.0000
64.9100,0.0000,224.4963,224.4963,2.0000
64.9200,0.0000,224.4624,224.4624,2.0000
64.9300,0.0000,224.4286,224.4286,2.0000
64.9400,0.0000,224.3949,224.3949,2.0000
64.9500,0.0000,224.3611,224.3611,2.0000
64.9600,0.0000,224.3273,224.3273,2.0000
64.9700,0.0000,224.2935,224.2935,2.0000
64.9800,0.0000,224.2598,224.2598,2.0000
64.9900,0.0000,224.2261,224.2261,2.0000
65.0000,0.0000,224.1923,224.1923,2.0000
65.0100,0.0000,224.1586,224.1586,2.0000
65.0200,0.0000,224.1249,224.1249,2.0000
65.0300,0.0000,224.0912,224.0912,2.0000
65.0400,0.0000,224.0575,224.0575,2.0000
65.0500,0.0000,224.0238,224.0238,2.0000
65.0600,0.0000,223.9902,223.9902,2.0000
65.0700,0.0000,223.9565,223.9565,2.0000
65.0800,0.0000,223.9229,223.9229,2.0000
65.0900,0.0000,223.8892,223.8892,2.0000
65.1000,0.0000,223.8556,223.8556,2.0000
65.1100,0.0000,223.8220,223.8220,2.0000
65.1200,0.0000,223.7884,223.7884,2.0000
65.1300,0.0000,223.7548,223.7548,2.0000
65.1400,0.0000,223.7212,223.7212,2.0000
65.1500,0.0000,223.6876,223.6876,2.0000
65.1600,0.0000,223.6540,223.6540,2.0000
65.1700,0.0000,223.6205,223.6205,2.0000
65.1800,0.0000,223.5869,223.5869,2.0000
65.1900,0.0000,223.5534,223.5534,2.0000
65.2000,0.0000,223.5199,223.5199,2.0000
65.2100,0.0000,223.4864,223.4864,2.0000
65.2200,0.0000,223.4529,223.4529,2.0000
65.2300,0.0000,223.4194,223.4194,2.0000
65.2400,0.0000,223.3859,223.3859,2.0000
65.2500,0.0000,223.3524,223.3524,2.0000
65.2600,0.0000,223.3189,223.3189,2.0000
65.2700,0.0000,223.2855,223.2855,2.0000
65.2800,0.0000,223.2520,223.2520,2.0000
65.2900,0.0000,223.2186,223.2186,2.0000
65.3000,0.0000,223.1852,223.1852,2.0000
65.3100,0.0000,223.1517,223.1517,2.0000
65.3200,0.0000,223.1183,223.1183,2.0000
65.3300,0.0000,223.0849,223.0849,2.0000
65.3400,0.0000,223.0516,223.0516,2.0000
65.3500,0.0000,223.0182,223.0182,2.0000
65.3600,0.0000,222.9848,222.9848,2.0000
65.3700,0.0000,222.9515,222.9515,2.0000
65.3800,0.0000,222.9181,222.9181,2.0000
65.3900,0.0000,222.8848,222.8848,2.0000
65.4000,0.0000,222.8514,222.8514,2.0000
65.4100,0.0000,222.8181,222.8181,2.0000
65.4200,0.0000,222.7848,222.7848,2.0000
65.4300,0.0000,222.7515,222.7515,2.0000
65.4400,0.0000,222.7182,222.7182,2.0000
65.4500,0.0000,222.6850,222.6850,2.0000
65.4600,0.0000,222.6517,222.6517,2.0000
65.4700,0.0000,222.6184,222.6184,2.0000
65.4800,0.0000,222.5852,222.5852,2.0000
65.4900,0.0000,222.5520,222.5520,2.0000
65.5000,0.0000,222.5187,222.5187,2.0000
65.5100,0.0000,222.4855,222.4855,2.0000
65.5200,0.0000,222.4523,222.4523,2.0000
65.5300,0.0000,222.4191,222.4191,2.0000
65.5400,0.0000,222.3859,222.3859,2.0000
65.5500,0.0000,222.3527,222.3527,2.0000
65.5600,0.0000,222.3196,222.3196,2.0000
65.5700,0.0000,222.2864,222.2864,2.0000
65.5800,0.0000,222.2533,222.2533,2.0000
65.5900,0.0000,222.2201,222.2201,2.0000
65.6000,0.0000,222.1870,222.1870,2.0000
65.6100,0.0000,222.1539,222.1539,2.0000
65.6200,0.0000,222.1208,222.1208,2.0000
65.6300,0.0000,222.0877,222.0877,2.0000
65.6400,0.0000,222.0546,222.0546,2.0000
65.6500,0.0000,222.0215,222.0215,2.0000
65.6600,0.0000,221.9884,221.9884,2.0000
65.6700,0.0000,221.9554,221.9554,2.0000
65.6800,0.0000,221.9223,221.9223,2.0000
65.6900,0.0000,221.8893,221.8893,2.0000
65.7000,0.0000,221.8563,221.8563,2.0000
65.7100,0.0000,221.8232,221.8232,2.0000
65.7200,0.0000,221.7902,221.7902,2.0000
65.7300,0.0000,221.7572,221.7572,2.0000
65.7400,0.0000,221.7242,221.7242,2.0000
65.7500,0.0000,221.6913,221.6913,2.0000
65.7600,0.0000,221.6583,221.6583,2.0000
65.7700,0.0000,221.6253,221.6253,2.0000
65.7800,0.0000,221.5924,221.5924,2.0000
65.7900,0.0000,221.5594,221.5594,2.0000
65.8000,0.0000,221.5265,221.5265,2.0000
65.8100,0.0000,221.4936,221.4936,2.0000
65.8200,0.0000,221.4607,221.4607,2.0000
65.8300,0.0000,221.4278,221.4278,2.0000
65.8400,0.0000,221.3949,221.3949,2.0000
65.8500,0.0000,221.3620,221.3620,2.0000
65.8600,0.0000,221.3291,221.3291,2.0000
65.8700,0.0000,221.2963,221.2963,2.0000
65.8800,0.0000,221.2634,221.2634,2.0000
65.8900,0.0000,221.2306,221.2306,2.0000
65.9000,0.0000,221.1977,221.1977,2.0000
65.9100,0.0000,221.1649,221.1649,2.0000
65.9200,0.0000,221.1321,221.1321,2.0000
65.9300,0.0000,221.0993,221.0993,2.0000
65.9400,0.0000,221.0665,221.0665,2.0000
65.9500,0.0000,221.0337,221.0337,2.0000
65.9600,0.0000,221.0009,221.0009,2.0000
65.9700,0.0000,220.9682,220.9682,2.0000
65.9800,0.0000,220.9354,220.9354,2.0000
65.9900,0.0000,220.9027,220.9027,2.0000
66.0000,0.0000,220.8699,220.8699,2.0000
66.0100,0.0000,220.8372,220.8372,2.0000
66.0200,0.0000,220.8045,220.8045,2.0000
66.0300,0.0000,220.7718,220.7718,2.0000
66.0400,0.0000,220.7391,220.7391,2.0000
66.0500,0.0000,220.7064,220.7064,2.0000
66.0600,0.0000,220.6737,220.6737,2.0000
66.0700,0.0000,220.6410,220.6410,2.0000
66.0800,0.0000,220.6084,220.6084,2.0000
66.0900,0.0000,220.5757,220.5757,2.0000
66.1000,0.0000,220.5431,220.5431,2.0000
66.1100,0.0000,220.5105,220.5105,2.0000
66.1200,0.0000,220.4778,220.4778,2.0000
66.1300,0.0000,220.4452,220.4452,2.0000
66.1400,0.0000,220.4126,220.4126,2.0000
66.1500,0.0000,220.3800,220.3800,2.0000
66.1600,0.0000,220.3475,220.3475,2.0000
66.1700,0.0000,220.3149,220.3149,2.0000
66.1800,0.0000,220.2823,220.2823,2.0000
66.1900,0.0000,220.2498,220.2498,2.0000
66.2000,0.0000,220.2172,220.2172,2.0000
66.2100,0.0000,220.1847,220.1847,2.0000
66.2200,0.0000,220.1522,220.1522,2.0000
66.2300,0.0000,220.1197,220.1197,2.0000
66.2400,0.0000,220.0872,220.0872,2.0000
66.2500,0.0000,220.0547,220.0547,2.0000
66.2600,0.0000,220.0222,220.0222,2.0000
66.2700,0.0000,219.9897,219.9897,2.0000
66.2800,0.0000,219.9572,219.9572,2.0000
66.2900,0.0000,219.9248,219.9248,2.0000
66.3000,0.0000,219.8923,219.8923,2.0000
66.3100,0.0000,219.8599,219.8599,2.0000
66.3200,0.0000,219.8275,219.8275,2.0000
66.3300,0.0000,219.7950,219.7950,2.0000
66.3400,0.0000,219.7626,219.7626,2.0000
66.3500,0.0000,219.7302,219.7302,2.0000
66.3600,0.0000,219.6978,219.6978,2.0000
66.3700,0.0000,219.6655,219.6655,2.0000
66.3800,0.0000,219.6331,219.6331,2.0000
66.3900,0.0000,219.6007,219.6007,2.0000
66.4000,0.0000,219.5684,219.5684,2.0000
66.4100,0.0000,219.5360,219.5360,2.0000
66.4200,0.0000,219.5037,219.5037,2.0000
66.4300,0.0000,219.4714,219.4714,2.0000
66.4400,0.0000,219.4391,219.4391,2.0000
66.4500,0.0000,219.4068,219.4068,2.0000
66.4600,0.0000,219.3745,219.3745,2.0000
66.4700,0.0000,219.3422,219.3422,2.0000
66.4800,0.0000,219.3099,219.3099,2.0000
66.4900,0.0000,219.2776,219.2776,2.0000
66.5000,0.0000,219.2454,219.2454,2.0000
66.5100,0.0000,219.2131,219.2131,2.0000
66.5200,0.0000,219.1809,219.1809,2.0000
66.5300,0.0000,219.1487,219.1487,2.0000
66.5400,0.0000,219.1165,219.1165,2.0000
66.5500,0.0000,219.0842,219.0842,2.0000
66.5600,0.0000,219.0520,219.0520,2.0000
66.5700,0.0000,219.0199,219.0199,2.0000
66.5800,0.0000,218.9877,218.9877,2.0000
66.5900,0.0000,218.9555,218.9555,2.0000
66.6000,0.0000,218.9233,218.9233,2.0000
66.6100,0.0000,218.8912,218.8912,2.0000
66.6200,0.0000,218.8590,218.8590,2.0000
66.6300,0.0000,218.8269,218.8269,2.0000
66.6400,0.0000,218.7948,218.7948,2.0000
66.6500,0.0000,218.7627,218.7627,2.0000
66.6600,0.0000,218.7306,218.7306,2.0000
66.6700,0.0000,218.6985,218.6985,2.0000
66.6800,0.0000,218.6664,218.6664,2.0000
66.6900,0.0000,218.6343,218.6343,2.0000
66.7000,0.0000,218.6022,218.6022,2.0000
66.7100,0.0000,218.5702,218.5702,2.0000
66.7200,0.0000,218.5381,218.5381,2.0000
66.7300,0.0000,218.5061,218.5061,2.0000
66.7400,0.0000,218.4741,218.4741,2.0000
66.7500,0.0000,218.4420,218.4420,2.0000
66.7600,0.0000,218.4100,218.4100,2.0000
66.7700,0.0000,218.3780,218.3780,2.0000
66.7800,0.0000,218.3460,218.3460,2.0000
66.7900,0.0000,218.3141,218.3141,2.0000
66.8000,0.0000,218.2821,218.2821,2.0000
66.8100,0.0000,218.2501,218.2501,2.0000
66.8200,0.0000,218.2182,218.2182,2.0000
66.8300,0.0000,218.1862,218.1862,2.0000
66.8400,0.0000,218.1543,218.1543,2.0000
66.8500,0.0000,218.1223,218.1223,2.0000
66.8600,0.0000,218.0904,218.0904,2.0000
